likelihoods
-2321.2466431410276
-2316.8746362400398
-2316.0303688940585
-2315.602099802206
-2315.3525922101267
-2315.177329583012
-2315.046394840494
-2314.945513888055
-2314.864363067648
-2314.795235841121
-2314.7367611574587
-2314.6858061167986
-2314.6467052181033
-2314.612001332214
-2314.5819077946485
-2314.555697614205
-2314.5385269275357
-2314.5246926584264
-2314.5135148647287
-2314.5044775884826
