likelihoods
-2287.9710463145348
-2279.4487375191566
-2278.378506580161
-2277.980952109223
-2277.753535128491
-2277.6083855279885
-2277.5083395512593
-2277.4360406749984
-2277.383389020697
-2277.3437818658895
-2277.3133206020807
-2277.2896465571303
-2277.2709136794883
-2277.255928802901
-2277.243823922598
-2277.2334810449615
-2277.225058559967
