likelihoods
-2365.045320528785
-2356.1843723575557
-2354.9114681704377
-2354.4463700802953
-2354.2987378039616
-2354.1683274546667
-2354.069283046264
-2353.9896184506883
-2353.9236128705415
-2353.866475164
-2353.8173476903366
-2353.7736330604703
-2353.7347499839393
-2353.699899436953
-2353.6684997937305
-2353.6400841641125
-2353.61433682636
-2353.591010419569
-2353.56972693301
-2353.550422890896
-2353.532872977952
-2353.5168823255553
-2353.5023112402673
-2353.4890034429054
-2353.476841013058
-2353.465952618183
-2353.456091609177
